ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
37016707,2147483635,1,1
37016757,2147483507,1,1
37016870,2147483635,2,2
37018399,2147483218,1,1
37021619,2147483081,3,3
37021886,2147483081,3,3
37023425,2147483076,5,7
37023425,2147483081,5,6
37023425,2147483626,4,5
37026875,2147483243,2,2
37026914,2147483076,6,8
37026914,2147483081,6,7
37026914,2147483626,5,6
37027331,2147483076,4,4
37028472,2147483076,4,4
37029407,2147483081,3,3
37030475,2147483081,3,3
37030816,2147483231,2,2
37030816,2147483232,2,2
37031561,2147483637,2,2
37031852,2147483241,2,2
37032269,2147483626,4,4
37035391,2147483081,3,3
37035391,2147483626,3,3
37036219,2147483251,3,3
37037379,2147483076,4,4
37038322,2147483233,2,2
37039975,2147483076,4,4
37042644,2147483081,3,3
37042736,2147483081,3,3
37042787,2147483251,2,2
37044165,2147483076,4,6
37044165,2147483079,3,3
37044165,2147483081,4,8
37044165,2147483083,3,6
37044165,2147483084,3,6
37044165,2147483085,3,6
37044165,2147483086,3,6
37044165,2147483087,3,6
37044165,2147483088,3,6
37044165,2147483089,3,6
37044165,2147483090,3,6
37044165,2147483091,3,6
37044165,2147483092,3,6
37044165,2147483117,3,6
37044165,2147483127,4,6
37044165,2147483128,4,6
37044165,2147483129,4,6
37044165,2147483130,4,8
37044165,2147483131,4,8
37044165,2147483133,3,5
37044165,2147483171,3,6
37044165,2147483181,3,5
37044165,2147483184,3,4
37044165,2147483185,3,4
37044165,2147483186,3,4
37044165,2147483187,3,3
37044165,2147483188,3,3
37044165,2147483189,3,3
37044165,2147483190,3,3
37044165,2147483191,3,3
37044165,2147483192,3,3
37044165,2147483193,3,3
37044165,2147483194,3,3
37044165,2147483195,3,3
37044165,2147483196,3,3
37044165,2147483197,3,3
37044165,2147483198,3,3
37044165,2147483199,3,3
37044165,2147483200,3,3
37044165,2147483201,3,3
37044165,2147483202,3,3
37044165,2147483203,3,3
37044165,2147483204,3,3
37044165,2147483205,3,3
37044165,2147483206,3,3
37044165,2147483207,3,3
37044165,2147483208,3,3
37044165,2147483209,3,3
37044165,2147483231,4,4
37044165,2147483232,4,4
37044165,2147483233,4,4
37044165,2147483234,4,7
37044165,2147483237,4,4
37044165,2147483238,4,4
37044165,2147483241,4,4
37044165,2147483243,4,4
37044165,2147483251,5,5
37044165,2147483253,3,6
37044165,2147483254,3,7
37044165,2147483255,3,7
37044165,2147483257,4,4
37044165,2147483259,4,4
37044165,2147483261,3,3
37044165,2147483262,3,6
37044165,2147483263,3,6
37044165,2147483264,3,6
37044165,2147483265,3,6
37044165,2147483280,3,5
37044165,2147483281,3,5
37044165,2147483282,3,5
37044165,2147483283,3,5
37044165,2147483284,3,5
37044165,2147483285,3,3
37044165,2147483286,3,5
37044165,2147483288,3,5
37044165,2147483289,3,5
37044165,2147483290,3,5
37044165,2147483303,4,7
37044165,2147483473,3,3
37044165,2147483476,3,6
37044165,2147483479,3,6
37044165,2147483494,3,3
37044165,2147483497,4,4
37044165,2147483498,4,4
37044165,2147483499,4,4
37044165,2147483512,4,4
37044165,2147483527,3,3
37044165,2147483528,3,3
37044165,2147483529,3,3
37044165,2147483530,3,3
37044165,2147483531,3,3
37044165,2147483532,3,5
37044165,2147483553,3,5
37044165,2147483554,3,5
37044165,2147483565,4,4
37044165,2147483567,3,6
37044165,2147483573,4,4
37044165,2147483588,3,3
37044165,2147483605,3,3
37044165,2147483610,3,3
37044165,2147483626,4,6
37044165,2147483634,4,4
37044165,2147483637,4,4
37044165,2147483640,4,6
37047272,2147483231,3,3
37047272,2147483232,3,3
37047272,2147483233,3,3
37047272,2147483234,3,3
37047272,2147483237,3,3
37047272,2147483238,3,3
37047272,2147483241,3,3
37047272,2147483243,3,3
37047272,2147483303,3,3
37047272,2147483573,3,3
37047272,2147483626,3,3
37048030,2147483076,4,4
37048114,2147483081,3,3
37048917,2147483634,2,2
37054851,2147483081,3,3
37059688,2147483127,3,3
37059688,2147483128,3,3
37059688,2147483129,3,3
37059688,2147483640,3,3
37060046,2147483251,3,3
37060630,2147483512,2,2
37062653,2147483565,2,2
37062922,2147483076,4,4
37064620,2147483251,4,4
37067071,2147483076,4,4
37068525,2147483081,3,3
37069277,2147483076,4,6
37069277,2147483081,4,5
37069277,2147483626,4,4
37069495,2147483076,3,3
37070049,2147483076,4,4
37070866,2147483573,2,2
37071061,2147483076,5,5
37072906,2147483626,2,2
37073160,2147483237,2,2
37073160,2147483238,2,2
37074284,2147483076,5,5
37075386,2147483076,3,3
37077721,2147483081,3,3
37109091,2147483533,1,1
37204303,2147483611,4,4
37204303,2147483618,2,2
37395654,2147483111,1,1
37395654,2147483112,1,1
37395654,2147483113,1,1
37395654,2147483114,1,1
37395654,2147483115,1,1
37395654,2147483116,1,1
37396227,2147483630,4,4
37396230,2147483635,3,5
37396829,2147483502,3,3
40480856,2147483623,3,3
40480925,2147483533,4,5
40480925,2147483534,4,4
40480925,2147483535,4,4
40481352,2147483615,4,5
40481382,2147483622,3,3
40481383,2147483533,3,4
40481383,2147483534,3,3
40481383,2147483535,3,3
40481384,2147483507,4,4
40481384,2147483509,4,4
40481384,2147483510,4,4
40481384,2147483511,4,4
40481384,2147483536,3,3
40481384,2147483613,4,4
40481384,2147483623,4,4
40481384,2147483630,4,4
40482194,2147483613,5,5
40487842,2147483615,5,6
40488911,2147483211,1,1
40488911,2147483212,1,1
40488911,2147483213,1,1
40488911,2147483214,1,1
40488911,2147483215,1,1
40652421,2147483565,3,3
40652429,2147483512,3,3
40652429,2147483634,3,3
40652430,2147483076,3,3
40652442,2147483532,4,4
40652445,2147483076,4,4
40652447,2147483076,4,5
40652447,2147483130,4,4
40652448,2147483634,3,3
40652449,2147483512,3,3
40652452,2147483081,3,3
40652452,2147483130,3,3
40652452,2147483131,3,3
40652452,2147483234,3,3
40652452,2147483303,3,3
40652452,2147483626,3,3
40652455,2147483637,3,3
40654125,2147483076,3,4
40654125,2147483130,3,3
40654133,2147483565,2,2
40654136,2147483637,2,2
40654137,2147483512,2,2
40654137,2147483634,2,2
40654162,2147483081,2,2
40654163,2147483234,2,2
40654163,2147483303,2,2
40654166,2147483131,2,2
40654167,2147483130,2,2
40654168,2147483626,2,2
40655805,2147483076,2,2
40656688,2147483634,2,2
40657646,2147483512,2,2
40758298,2147483076,3,3
40758298,2147483081,3,3
40758298,2147483130,3,3
40758298,2147483131,3,3
40758298,2147483234,3,3
40758298,2147483303,3,3
40758298,2147483553,3,3
40758298,2147483554,3,3
40758299,2147483076,2,2
40758299,2147483081,2,2
40758299,2147483234,2,2
40758299,2147483303,2,2
40758307,2147483076,2,2
40758307,2147483081,2,2
40758307,2147483130,2,2
40758307,2147483131,2,2
40758307,2147483234,2,2
40758307,2147483303,2,2
40758307,2147483553,2,2
40758307,2147483554,2,2
40758534,2147483076,2,2
40758538,2147483127,2,2
40758538,2147483128,2,2
40758538,2147483129,2,2
40758546,2147483130,2,2
40758547,2147483076,2,2
40758551,2147483127,1,1
40758551,2147483128,1,1
40758551,2147483129,1,1
40761829,2147483076,3,3
40765347,2147483076,3,3
40765347,2147483081,3,3
40765347,2147483130,3,3
40765347,2147483234,3,3
40765347,2147483303,3,3
40765349,2147483081,2,2
40765349,2147483234,2,2
40765349,2147483303,2,2
40765355,2147483130,2,2
40765368,2147483234,2,2
40765368,2147483303,2,2
40765369,2147483234,2,2
40765369,2147483303,2,2
40765370,2147483234,2,2
40765370,2147483303,2,2
40765372,2147483076,2,2
40765373,2147483076,2,2
40765445,2147483076,3,3
40765461,2147483076,2,2
40765487,2147483076,3,3
40765497,2147483076,2,2
40765519,2147483076,3,3
40765519,2147483567,4,4
40765525,2147483567,3,3
40765544,2147483076,3,3
40765546,2147483076,2,2
40765547,2147483076,2,2
40765551,2147483076,2,2
40765579,2147483076,2,2
40765588,2147483076,2,2
40765628,2147483181,3,3
40765740,2147483076,2,2
40765799,2147483076,3,3
40767103,2147483181,2,2
40768832,2147483567,2,2
40768833,2147483567,2,2
40769096,2147483567,1,1
40769270,2147483181,1,1
40770397,2147483081,2,2
40770397,2147483130,2,2
40770397,2147483234,2,2
40770397,2147483303,2,2
40796098,2147483626,3,3
42528379,2147483130,2,2
42528542,2147483081,2,2
42528542,2147483130,2,2
42528542,2147483234,2,2
42528542,2147483303,2,2
42528543,2147483130,2,2
42528543,2147483234,2,2
42528543,2147483303,2,2
42528781,2147483081,2,2
42528781,2147483130,2,2
42529374,2147483133,2,2
42529374,2147483280,2,2
42529374,2147483281,2,2
42529374,2147483282,2,2
42529374,2147483283,2,2
42529374,2147483284,2,2
42529374,2147483286,2,2
42529374,2147483288,2,2
42529374,2147483289,2,2
42529374,2147483290,2,2
42529375,2147483290,1,1
42529376,2147483286,1,1
42529377,2147483133,1,1
42529377,2147483281,1,1
42529378,2147483284,1,1
42529379,2147483280,1,1
42536452,2147483269,1,1
42536965,2147483149,1,1
42536965,2147483150,1,1
42536965,2147483151,1,1
42536965,2147483152,1,1
42536965,2147483153,1,1
42536965,2147483154,1,1
42536965,2147483155,1,1
42536965,2147483156,1,1
42536965,2147483157,1,1
42536965,2147483158,1,1
42536965,2147483159,1,1
42868656,2147483537,1,1
42869827,2147483477,1,1
42869827,2147483478,1,1
42869839,2147483477,2,2
42869839,2147483478,2,2
42872445,2147483533,2,2
43055140,2147483081,2,2
43055140,2147483130,2,2
43055140,2147483234,2,2
43055140,2147483303,2,2
43055249,2147483171,2,2
43055249,2147483253,2,2
43531071,2147483611,7,7
43531072,2147483611,6,6
43531392,2147483638,3,3
43531392,2147483639,3,3
44782826,2147483568,1,1
44782827,2147483569,1,1
44786685,2147483076,2,2
44786685,2147483081,2,2
44786685,2147483130,2,3
44786685,2147483234,2,2
44786685,2147483303,2,2
44786936,2147483081,2,2
44786936,2147483130,2,2
44786936,2147483234,2,2
44786936,2147483303,2,2
44787092,2147483497,2,2
44787092,2147483498,2,2
44787092,2147483499,2,2
44788950,2147483587,1,1
44807411,2147483505,1,1
44807411,2147483506,1,1
44807412,2147483503,1,1
44807412,2147483504,1,1
44808557,2147483624,1,1
44809184,2147483077,1,1
44809185,2147483078,1,1
44811870,2147483500,1,1
44816626,2147483081,2,2
44816626,2147483130,2,2
44816626,2147483234,2,2
44816626,2147483303,2,2
45761989,2147483266,1,1
45761989,2147483267,1,1
45763548,2147483274,1,1
45763548,2147483275,1,1
45763548,2147483276,1,1
45765537,2147483635,2,2
45767697,2147483266,3,3
45767697,2147483267,3,3
45767705,2147483266,2,2
45767705,2147483267,2,2
45875954,2147483076,3,3
45875954,2147483081,3,5
45875954,2147483083,4,4
45875954,2147483084,4,4
45875954,2147483085,4,4
45875954,2147483086,4,4
45875954,2147483087,4,4
45875954,2147483088,4,4
45875954,2147483089,4,4
45875954,2147483090,4,4
45875954,2147483091,4,4
45875954,2147483092,4,4
45875954,2147483117,4,4
45875954,2147483130,3,5
45875954,2147483131,5,5
45875954,2147483133,3,3
45875954,2147483171,4,4
45875954,2147483184,3,3
45875954,2147483185,3,3
45875954,2147483186,3,3
45875954,2147483187,2,2
45875954,2147483188,2,2
45875954,2147483189,2,2
45875954,2147483190,2,2
45875954,2147483191,2,2
45875954,2147483192,2,2
45875954,2147483193,2,2
45875954,2147483194,2,2
45875954,2147483195,2,2
45875954,2147483196,2,2
45875954,2147483197,2,2
45875954,2147483198,2,2
45875954,2147483199,2,2
45875954,2147483200,2,2
45875954,2147483201,2,2
45875954,2147483202,2,2
45875954,2147483203,2,2
45875954,2147483204,2,2
45875954,2147483205,2,2
45875954,2147483206,2,2
45875954,2147483207,2,2
45875954,2147483208,2,2
45875954,2147483209,2,2
45875954,2147483234,3,4
45875954,2147483253,4,4
45875954,2147483254,5,5
45875954,2147483255,5,5
45875954,2147483262,4,4
45875954,2147483263,4,4
45875954,2147483264,4,4
45875954,2147483265,4,4
45875954,2147483280,3,3
45875954,2147483281,3,3
45875954,2147483282,3,3
45875954,2147483283,3,3
45875954,2147483284,3,3
45875954,2147483286,3,3
45875954,2147483288,3,3
45875954,2147483289,3,3
45875954,2147483290,3,3
45875954,2147483303,3,4
45875954,2147483476,4,4
45875954,2147483479,4,4
45875954,2147483527,2,2
45875954,2147483528,2,2
45875954,2147483529,2,2
45875954,2147483530,2,2
45875954,2147483531,2,2
45875954,2147483532,3,3
45875957,2147483081,3,3
45875957,2147483130,3,3
45875957,2147483234,3,3
45875957,2147483303,3,3
45875957,2147483497,3,3
45875957,2147483498,3,3
45875957,2147483499,3,3
45875959,2147483076,3,4
45875959,2147483081,3,4
45875959,2147483130,3,4
45875959,2147483131,3,4
45875959,2147483234,3,4
45875959,2147483303,3,4
45875959,2147483553,3,4
45875959,2147483554,3,4
45875962,2147483081,3,3
45875962,2147483083,3,3
45875962,2147483084,3,3
45875962,2147483085,3,3
45875962,2147483086,3,3
45875962,2147483087,3,3
45875962,2147483088,3,3
45875962,2147483089,3,3
45875962,2147483090,3,3
45875962,2147483091,3,3
45875962,2147483092,3,3
45875962,2147483117,3,3
45875962,2147483130,3,3
45875962,2147483171,3,3
45875962,2147483234,3,3
45875962,2147483253,3,3
45875962,2147483254,3,4
45875962,2147483255,3,4
45875962,2147483262,3,3
45875962,2147483263,3,3
45875962,2147483264,3,3
45875962,2147483265,3,3
45875962,2147483303,3,3
45875962,2147483476,3,3
45875962,2147483479,3,3
45875964,2147483081,3,3
45875964,2147483130,3,3
45875964,2147483234,3,3
45875964,2147483303,3,3
45875968,2147483076,3,4
45875968,2147483081,3,4
45875968,2147483130,3,4
45875968,2147483181,3,4
45875968,2147483234,3,4
45875968,2147483303,3,4
45875968,2147483567,3,5
45875969,2147483076,3,3
45875969,2147483127,3,3
45875969,2147483128,3,3
45875969,2147483129,3,3
45875969,2147483130,3,3
45875975,2147483076,3,3
45875975,2147483081,3,5
45875975,2147483130,3,5
45875975,2147483131,3,5
45875975,2147483234,3,4
45875975,2147483303,3,4
45875977,2147483181,2,2
45875977,2147483567,2,2
45875979,2147483231,2,2
45875979,2147483232,2,2
45875979,2147483233,2,2
45875979,2147483237,2,2
45875979,2147483238,2,2
45875979,2147483241,2,2
45875979,2147483243,2,2
45875979,2147483573,2,2
45875980,2147483512,2,2
45875980,2147483565,2,2
45875980,2147483634,2,2
45875980,2147483637,2,2
45875981,2147483234,3,3
45875981,2147483303,3,3
45875982,2147483234,2,2
45875982,2147483303,2,2
45876002,2147483626,2,2
45876033,2147483076,3,5
45876033,2147483081,3,4
45876033,2147483626,3,3
45876035,2147483076,3,3
45876045,2147483076,3,3
45876058,2147483251,2,2
45876060,2147483076,4,5
45876060,2147483081,4,4
45876060,2147483130,4,5
45876060,2147483137,3,3
45876060,2147483234,4,4
45876060,2147483303,4,4
45876060,2147483477,4,4
45876060,2147483478,4,4
45876069,2147483477,3,3
45876069,2147483478,3,3
45876071,2147483081,3,3
45876071,2147483130,3,3
45876071,2147483234,3,3
45876071,2147483303,3,3
45876073,2147483076,3,4
45876073,2147483130,3,4
45876077,2147483137,2,2
45876094,2147483076,3,4
45876096,2147483477,3,3
45876096,2147483478,3,3
45876104,2147483477,2,2
45876104,2147483478,2,2
45876132,2147483130,4,4
45876132,2147483473,3,5
45876135,2147483473,4,4
45876136,2147483130,3,3
45876166,2147483081,3,3
45876167,2147483081,2,2
45876171,2147483076,3,3
45876171,2147483079,3,3
45876172,2147483076,2,2
45876172,2147483079,2,2
45876174,2147483130,3,3
45876174,2147483131,3,3
45876175,2147483130,2,2
45876175,2147483131,2,2
45876187,2147483133,2,2
45876187,2147483184,2,2
45876187,2147483185,2,2
45876187,2147483186,2,2
45876187,2147483280,2,2
45876187,2147483281,2,2
45876187,2147483282,2,2
45876187,2147483283,2,2
45876187,2147483284,2,2
45876187,2147483286,2,2
45876187,2147483288,2,2
45876187,2147483289,2,2
45876187,2147483290,2,2
45876189,2147483494,2,2
45876220,2147483171,2,2
45876220,2147483253,2,2
45876220,2147483285,2,2
45876221,2147483083,2,2
45876221,2147483084,2,2
45876221,2147483085,2,2
45876221,2147483086,2,2
45876221,2147483087,2,2
45876221,2147483088,2,2
45876221,2147483089,2,2
45876221,2147483090,2,2
45876221,2147483091,2,2
45876221,2147483092,2,2
45876221,2147483117,2,2
45876221,2147483254,2,2
45876221,2147483255,2,2
45876221,2147483262,2,2
45876221,2147483263,2,2
45876221,2147483264,2,2
45876221,2147483265,2,2
45876221,2147483476,2,2
45876221,2147483479,2,2
45876221,2147483553,2,2
45876221,2147483554,2,2
45876221,2147483588,2,2
45876221,2147483605,2,2
45876221,2147483610,2,2
45876223,2147483640,3,3
45876224,2147483640,2,2
45876226,2147483127,3,3
45876226,2147483128,3,3
45876226,2147483129,3,3
45876228,2147483127,2,2
45876228,2147483128,2,2
45876228,2147483129,2,2
45876234,2147483497,3,3
45876234,2147483498,3,3
45876234,2147483499,3,3
45876236,2147483497,2,2
45876236,2147483498,2,2
45876236,2147483499,2,2
45876241,2147483257,3,3
45876241,2147483259,3,3
45876241,2147483261,3,3
45876242,2147483257,2,2
45876242,2147483259,2,2
45876243,2147483261,2,2
45876249,2147483076,4,6
45876249,2147483081,4,6
45876249,2147483083,4,5
45876249,2147483084,4,5
45876249,2147483085,4,5
45876249,2147483086,4,5
45876249,2147483087,4,5
45876249,2147483088,4,5
45876249,2147483089,4,5
45876249,2147483090,4,5
45876249,2147483091,4,5
45876249,2147483092,4,5
45876249,2147483117,4,5
45876249,2147483127,4,4
45876249,2147483128,4,4
45876249,2147483129,4,4
45876249,2147483130,4,6
45876249,2147483131,4,6
45876249,2147483133,4,4
45876249,2147483137,3,4
45876249,2147483171,4,5
45876249,2147483181,4,5
45876249,2147483184,4,4
45876249,2147483185,4,4
45876249,2147483186,4,4
45876249,2147483187,3,3
45876249,2147483188,3,3
45876249,2147483189,3,3
45876249,2147483190,3,3
45876249,2147483191,3,3
45876249,2147483192,3,3
45876249,2147483193,3,3
45876249,2147483194,3,3
45876249,2147483195,3,3
45876249,2147483196,3,3
45876249,2147483197,3,3
45876249,2147483198,3,3
45876249,2147483199,3,3
45876249,2147483200,3,3
45876249,2147483201,3,3
45876249,2147483202,3,3
45876249,2147483203,3,3
45876249,2147483204,3,3
45876249,2147483205,3,3
45876249,2147483206,3,3
45876249,2147483207,3,3
45876249,2147483208,3,3
45876249,2147483209,3,3
45876249,2147483234,4,5
45876249,2147483253,4,5
45876249,2147483254,4,6
45876249,2147483255,4,6
45876249,2147483262,4,5
45876249,2147483263,4,5
45876249,2147483264,4,5
45876249,2147483265,4,5
45876249,2147483280,4,4
45876249,2147483281,4,4
45876249,2147483282,4,4
45876249,2147483283,4,4
45876249,2147483284,4,4
45876249,2147483286,4,4
45876249,2147483288,4,4
45876249,2147483289,4,4
45876249,2147483290,4,4
45876249,2147483303,4,5
45876249,2147483476,4,5
45876249,2147483477,4,5
45876249,2147483478,4,5
45876249,2147483479,4,5
45876249,2147483497,4,4
45876249,2147483498,4,4
45876249,2147483499,4,4
45876249,2147483527,3,3
45876249,2147483528,3,3
45876249,2147483529,3,3
45876249,2147483530,3,3
45876249,2147483531,3,3
45876249,2147483532,4,4
45876249,2147483553,4,5
45876249,2147483554,4,5
45876249,2147483567,4,6
45876249,2147483626,4,4
45876251,2147483081,3,3
45876252,2147483130,3,3
45876252,2147483131,3,3
45887823,2147483617,4,4
45888085,2147483617,7,7
45888102,2147483617,3,3
45888602,2147483617,2,2
45888792,2147483617,5,5
45889197,2147483617,8,8
45890138,2147483617,6,6
46235667,2147483130,2,2
46271559,2147483635,3,3
46272043,2147483509,1,1
46272043,2147483510,1,1
46272043,2147483511,1,1
46272247,2147483615,1,1
46272428,2147483507,2,2
46272569,2147483617,2,3
46272622,2147483228,2,2
2147482885,2147482885,0,0
2147482886,2147482886,0,0
2147482887,2147482887,0,0
2147482888,2147482888,0,0
2147482889,2147482889,0,0
2147482890,2147482890,0,0
2147482891,2147482891,0,0
2147482892,2147482892,0,0
2147482893,2147482893,0,0
2147482894,2147482894,0,0
2147482895,2147482895,0,0
2147482896,2147482896,0,0
2147482897,2147482897,0,0
2147482898,2147482898,0,0
2147482899,2147482899,0,0
2147482900,2147482900,0,0
2147482901,2147482901,0,0
2147482902,2147482902,0,0
2147482903,2147482903,0,0
2147482904,2147482904,0,0
2147482905,2147482905,0,0
2147482906,2147482906,0,0
2147482907,2147482907,0,0
2147482908,2147482908,0,0
2147482909,2147482909,0,0
2147482910,2147482910,0,0
2147482911,2147482911,0,0
2147482912,2147482912,0,0
2147482913,2147482913,0,0
2147482914,2147482914,0,0
2147482915,2147482915,0,0
2147482916,2147482916,0,0
2147482917,2147482917,0,0
2147482918,2147482918,0,0
2147482919,2147482919,0,0
2147482920,2147482920,0,0
2147482921,2147482921,0,0
2147482922,2147482922,0,0
2147482923,2147482923,0,0
2147482924,2147482924,0,0
2147482925,2147482925,0,0
2147482926,2147482926,0,0
2147482927,2147482927,0,0
2147482928,2147482928,0,0
2147482929,2147482929,0,0
2147482930,2147482930,0,0
2147482931,2147482931,0,0
2147482932,2147482932,0,0
2147482933,2147482933,0,0
2147482934,2147482934,0,0
2147482935,2147482935,0,0
2147482936,2147482936,0,0
2147482937,2147482937,0,0
2147482938,2147482938,0,0
2147482939,2147482939,0,0
2147482940,2147482940,0,0
2147482941,2147482941,0,0
2147482942,2147482942,0,0
2147482943,2147482943,0,0
2147482944,2147482944,0,0
2147482945,2147482945,0,0
2147482946,2147482946,0,0
2147482947,2147482947,0,0
2147482948,2147482948,0,0
2147482949,2147482949,0,0
2147482950,2147482950,0,0
2147482951,2147482951,0,0
2147482952,2147482952,0,0
2147482953,2147482953,0,0
2147482954,2147482954,0,0
2147482955,2147482955,0,0
2147482956,2147482956,0,0
2147482957,2147482957,0,0
2147482958,2147482958,0,0
2147482959,2147482959,0,0
2147482960,2147482960,0,0
2147482961,2147482961,0,0
2147482962,2147482962,0,0
2147482963,2147482963,0,0
2147482964,2147482964,0,0
2147482965,2147482965,0,0
2147482966,2147482966,0,0
2147482967,2147482967,0,0
2147482968,2147482968,0,0
2147482969,2147482969,0,0
2147482970,2147482970,0,0
2147482971,2147482971,0,0
2147482972,2147482972,0,0
2147482973,2147482973,0,0
2147482974,2147482974,0,0
2147482975,2147482975,0,0
2147482976,2147482976,0,0
2147482977,2147482977,0,0
2147482978,2147482978,0,0
2147482979,2147482979,0,0
2147482980,2147482980,0,0
2147482981,2147482981,0,0
2147482982,2147482982,0,0
2147482983,2147482983,0,0
2147482984,2147482984,0,0
2147482985,2147482985,0,0
2147482986,2147482986,0,0
2147482987,2147482987,0,0
2147482988,2147482988,0,0
2147482989,2147482989,0,0
2147482990,2147482990,0,0
2147482991,2147482991,0,0
2147482992,2147482992,0,0
2147482993,2147482993,0,0
2147482994,2147482994,0,0
2147482995,2147482995,0,0
2147482996,2147482996,0,0
2147482997,2147482997,0,0
2147482998,2147482998,0,0
2147482999,2147482999,0,0
2147483000,2147483000,0,0
2147483001,2147483001,0,0
2147483002,2147483002,0,0
2147483003,2147483003,0,0
2147483004,2147483004,0,0
2147483005,2147483005,0,0
2147483006,2147483006,0,0
2147483007,2147483007,0,0
2147483008,2147483008,0,0
2147483009,2147483009,0,0
2147483010,2147483010,0,0
2147483011,2147483011,0,0
2147483012,2147483012,0,0
2147483013,2147483013,0,0
2147483014,2147483014,0,0
2147483015,2147483015,0,0
2147483016,2147483016,0,0
2147483017,2147483017,0,0
2147483018,2147483018,0,0
2147483019,2147483019,0,0
2147483020,2147483020,0,0
2147483021,2147483021,0,0
2147483022,2147483022,0,0
2147483023,2147483023,0,0
2147483024,2147483024,0,0
2147483025,2147483025,0,0
2147483026,2147483026,0,0
2147483027,2147483027,0,0
2147483028,2147483028,0,0
2147483029,2147483029,0,0
2147483030,2147483030,0,0
2147483031,2147483031,0,0
2147483032,2147483032,0,0
2147483033,2147483033,0,0
2147483034,2147483034,0,0
2147483035,2147483035,0,0
2147483036,2147483036,0,0
2147483037,2147483037,0,0
2147483038,2147483038,0,0
2147483039,2147483039,0,0
2147483040,2147483040,0,0
2147483041,2147483041,0,0
2147483042,2147483042,0,0
2147483043,2147483043,0,0
2147483044,2147483044,0,0
2147483045,2147483045,0,0
2147483046,2147483046,0,0
2147483047,2147483047,0,0
2147483048,2147483048,0,0
2147483049,2147483049,0,0
2147483050,2147483050,0,0
2147483051,2147483051,0,0
2147483052,2147483052,0,0
2147483053,2147483053,0,0
2147483054,2147483054,0,0
2147483055,2147483055,0,0
2147483056,2147483056,0,0
2147483057,2147483057,0,0
2147483058,40763790,1,1
2147483058,2147483058,0,0
2147483059,36304254,1,1
2147483059,2147483059,0,0
2147483060,3034855,1,1
2147483060,2147483060,0,0
2147483061,4142882,1,1
2147483061,2147483061,0,0
2147483062,44811512,1,1
2147483062,2147483062,0,0
2147483063,36031385,1,1
2147483063,2147483063,0,0
2147483064,1988683,1,1
2147483064,2147483064,0,0
2147483065,4217890,1,1
2147483065,2147483065,0,0
2147483066,37152142,1,1
2147483066,2147483066,0,0
2147483067,4238738,1,1
2147483067,2147483067,0,0
2147483068,3028899,1,1
2147483068,2147483068,0,0
2147483069,40483855,1,1
2147483069,2147483069,0,0
2147483070,40761834,1,1
2147483070,2147483070,0,0
2147483071,3020643,1,1
2147483071,2147483071,0,0
2147483072,21491897,1,1
2147483072,2147483072,0,0
2147483073,761697,1,1
2147483073,2147483073,0,0
2147483074,44802818,1,1
2147483074,2147483074,0,0
2147483075,1617262,1,1
2147483075,2147483075,0,0
2147483076,2147483076,0,0
2147483077,2147483077,0,0
2147483078,2147483078,0,0
2147483079,2147483079,0,0
2147483080,2147483080,0,0
2147483081,2147483081,0,0
2147483082,2147483082,0,0
2147483083,2147483083,0,0
2147483084,2147483084,0,0
2147483085,2147483085,0,0
2147483086,2147483086,0,0
2147483087,2147483087,0,0
2147483088,2147483088,0,0
2147483089,2147483089,0,0
2147483090,2147483090,0,0
2147483091,2147483091,0,0
2147483092,2147483092,0,0
2147483093,2147483093,0,0
2147483094,2147483094,0,0
2147483095,2147483095,0,0
2147483096,2147483096,0,0
2147483097,2147483097,0,0
2147483098,2147483098,0,0
2147483099,2147483099,0,0
2147483100,2147483100,0,0
2147483101,2147483101,0,0
2147483102,2147483102,0,0
2147483103,2147483103,0,0
2147483104,2147483104,0,0
2147483105,2147483105,0,0
2147483106,2147483106,0,0
2147483107,2147483107,0,0
2147483108,2147483108,0,0
2147483109,2147483109,0,0
2147483110,2147483110,0,0
2147483111,2147483111,0,0
2147483112,2147483112,0,0
2147483113,2147483113,0,0
2147483114,2147483114,0,0
2147483115,2147483115,0,0
2147483116,2147483116,0,0
2147483117,2147483117,0,0
2147483118,2147483118,0,0
2147483119,2147483119,0,0
2147483120,2147483120,0,0
2147483121,2147483121,0,0
2147483122,2147483122,0,0
2147483123,2147483123,0,0
2147483124,2147483124,0,0
2147483125,2147483125,0,0
2147483126,2147483126,0,0
2147483127,2147483127,0,0
2147483128,2147483128,0,0
2147483129,2147483129,0,0
2147483130,2147483130,0,0
2147483131,2147483131,0,0
2147483132,2147483132,0,0
2147483133,2147483133,0,0
2147483134,2147483134,0,0
2147483135,2147483135,0,0
2147483136,2147483136,0,0
2147483137,2147483137,0,0
2147483138,2147483138,0,0
2147483139,2147483139,0,0
2147483140,2147483140,0,0
2147483141,2147483141,0,0
2147483142,2147483142,0,0
2147483143,2147483143,0,0
2147483144,2147483144,0,0
2147483145,2147483145,0,0
2147483146,2147483146,0,0
2147483147,2147483147,0,0
2147483148,2147483148,0,0
2147483149,2147483149,0,0
2147483150,2147483150,0,0
2147483151,2147483151,0,0
2147483152,2147483152,0,0
2147483153,2147483153,0,0
2147483154,2147483154,0,0
2147483155,2147483155,0,0
2147483156,2147483156,0,0
2147483157,2147483157,0,0
