mapping_concept_id,mapping_concept_code,confidence,predicate_id,mapping_justification,mapping_provider,author_id,author_label,reviewer_id,reviewer_label,mapping_tool,mapping_tool_version
"8213","CARA1|| - ||MIMIC4|| - ||314234|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8214","CARB100T|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8215","CARB100XR|| - ||MIMIC4|| - ||199378|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8216","CARB200ER|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8217","CARB200L|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8218","CARB200|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8219","CARB200XR|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8220","CARB25|| - ||MIMIC4|| - ||2019|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8221","CARB300ER|| - ||MIMIC4|| - ||2002|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8222","CARB450I|| - ||MIMIC4|| - ||597195|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8223","CARI350|| - ||MIMIC4|| - ||2101|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8224","CARM100I|| - ||MIMIC4|| - ||2105|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8225","CART1ES|| - ||MIMIC4|| - ||2116|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8226","CARV125|| - ||MIMIC4|| - ||20352|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8227","CARV31.25L|| - ||MIMIC4|| - ||20352|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8228","CARV3125|| - ||MIMIC4|| - ||686924|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8229","CARV625|| - ||MIMIC4|| - ||20352|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8230","CASP70DESEN|| - ||MIMIC4|| - ||140108|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8231","CATA1|| - ||MIMIC4|| - ||884173|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8232","CATA2|| - ||MIMIC4|| - ||2599|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8233","CC|| - ||MIMIC4|| - ||cm3|| - ||UCUM","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8234","CEF1000I|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8235","CEF2I|| - ||MIMIC4|| - ||2191|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8236","CEF750I|| - ||MIMIC4|| - ||2194|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8237","CEFA1000I|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8238","CEFA10I|| - ||MIMIC4|| - ||313920|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8239","CEFA1F|| - ||MIMIC4|| - ||1665050|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8240","CEFA1I|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8241","CEFA2D|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8242","CEFA500I|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8243","CEFA5ML|| - ||MIMIC4|| - ||2180|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8244","CEFDES|| - ||MIMIC4|| - ||20481|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8245","CEFE1000I|| - ||MIMIC4|| - ||1665093|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8246","CEFE1I|| - ||MIMIC4|| - ||1665093|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8247","CEFE2I|| - ||MIMIC4|| - ||1665088|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8248","CEFP100|| - ||MIMIC4|| - ||309076|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8249","CEFP200|| - ||MIMIC4|| - ||20489|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8250","CEFR1I|| - ||MIMIC4|| - ||2193|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8251","CEFR250I|| - ||MIMIC4|| - ||2193|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8252","CEFR2I|| - ||MIMIC4|| - ||2193|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8253","CEFT1000DES|| - ||MIMIC4|| - ||2191|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8254","CEFT1F|| - ||MIMIC4|| - ||1659283|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8255","CEFT1V|| - ||MIMIC4|| - ||2191|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8256","CEFT2F|| - ||MIMIC4|| - ||1659287|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8257","CEFT2I|| - ||MIMIC4|| - ||1659287|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8258","CEFT500I|| - ||MIMIC4|| - ||2193|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8259","CEFT600I|| - ||MIMIC4|| - ||1040005|| - ||RxNorm","1","skos:exactMatch","semapv:LevenshteinEditDistance","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8260","CEFTR1000I|| - ||MIMIC4|| - ||2193|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8261","CEFU250|| - ||MIMIC4|| - ||2194|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8262","CEFX1F|| - ||MIMIC4|| - ||1665021|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8263","CEFX2F|| - ||MIMIC4|| - ||1665046|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8264","CELL|| - ||MIMIC4|| - ||{cells}|| - ||UCUM","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8265","CENTER BACK|| - ||MIMIC4|| - ||77568009|| - ||SNOMED","1","skos:broadMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8266","CENTER LOWER BACK|| - ||MIMIC4|| - ||297361000000109|| - ||SNOMED","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8267","CEPACOL1|| - ||MIMIC4|| - ||200074|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8268","CEPH250|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8269","CEPH250S|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8270","CEPH500L|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8271","CEPH500|| - ||MIMIC4|| - ||309114|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8272","CEPHDESEN1/10L|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8273","CEPHDESEN1L|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8274","CEPHDESEN50L|| - ||MIMIC4|| - ||2231|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8275","CEREBROSPINAL FLUID|| - ||MIMIC4|| - ||258450006|| - ||SNOMED","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8276","CERVICAL SPINE|| - ||MIMIC4|| - ||122494005|| - ||SNOMED","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8277","CETI10|| - ||MIMIC4|| - ||20610|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8278","CETI10|| - ||MIMIC4|| - ||8896|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8279","CETU100I|| - ||MIMIC4|| - ||318341|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8280","CHAR120L|| - ||MIMIC4|| - ||272|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8281","CHAR120L|| - ||MIMIC4|| - ||272|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8282","CHAR120L|| - ||MIMIC4|| - ||9945|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8283","CHAR120L|| - ||MIMIC4|| - ||9945|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8284","CHEST|| - ||MIMIC4|| - ||51185008|| - ||SNOMED","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8285","CHEST WALL|| - ||MIMIC4|| - ||78904004|| - ||SNOMED","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8286","CHL500I|| - ||MIMIC4|| - ||2396|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8287","CHL500PB|| - ||MIMIC4|| - ||2396|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8288","CHLO15L|| - ||MIMIC4|| - ||834127|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8289","CHLO20I|| - ||MIMIC4|| - ||20859|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8290","CHLO250|| - ||MIMIC4|| - ||2396|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8291","CHLO25|| - ||MIMIC4|| - ||2356|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8292","CHLO2|| - ||MIMIC4|| - ||2346|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8293","CHLO4|| - ||MIMIC4|| - ||2400|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8294","CHLOR250|| - ||MIMIC4|| - ||2393|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8295","CHLOR5|| - ||MIMIC4|| - ||2356|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8296","CHLORO30|| - ||MIMIC4|| - ||20859|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8297","CHO1I|| - ||MIMIC4|| - ||2348|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8298","CHOL4G|| - ||MIMIC4|| - ||2447|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8299","CHOL500|| - ||MIMIC4|| - ||215799|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8300","CHOL750|| - ||MIMIC4|| - ||215799|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8301","CHTH25|| - ||MIMIC4|| - ||2409|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8302","CIDO1P|| - ||MIMIC4|| - ||83171|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8303","CIDO75I|| - ||MIMIC4|| - ||83171|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8304","CILO25ES|| - ||MIMIC4|| - ||309307|| - ||RxNorm","1","skos:exactMatch","semapv:ManualMappingCuration","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8305","CILOS100|| - ||MIMIC4|| - ||242461|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8306","CIME150I|| - ||MIMIC4|| - ||2541|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8307","CIME300|| - ||MIMIC4|| - ||197506|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8308","CIME400|| - ||MIMIC4|| - ||2541|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
"8309","CINA30|| - ||MIMIC4|| - ||432402|| - ||RxNorm","1","skos:exactMatch","semapv:LexicalSimilarityThresholdMatching","https://docs.google.com/spreadsheets/d/1_v1lShEJLtAhBBZEIv8fPTVKjyBOJ-NA_cibyAXMZG8","5","Polina Talapova","0",,,
